2243 refs rebased (+0x900000)

R 0004AA: 0001A88C -> 0091A88C | 4a8:	4eb9 0001 a88c 	jsr 0x1a88c
R 00F40C: 00003352 -> 00903352 | f40a:	4eb9 0000 3352 	jsr 0x3352
R 00F43C: 00003D14 -> 00903D14 | f43a:	4ef9 0000 3d14 	jmp 0x3d14
R 00F52E: 00003706 -> 00903706 | f52c:	4ef9 0000 3706 	jmp 0x3706
R 00F77E: 0000E23C -> 0090E23C | f77c:	4eb9 0000 e23c 	jsr 0xe23c
R 00F79C: 0000E032 -> 0090E032 | f79a:	4eb9 0000 e032 	jsr 0xe032
R 00F7B8: 0000E032 -> 0090E032 | f7b6:	4eb9 0000 e032 	jsr 0xe032
R 00F800: 00003B2E -> 00903B2E | f7fe:	4eb9 0000 3b2e 	jsr 0x3b2e
R 00F814: 0000D4B8 -> 0090D4B8 | f812:	4eb9 0000 d4b8 	jsr 0xd4b8
R 00F820: 0000E266 -> 0090E266 | f81e:	4eb9 0000 e266 	jsr 0xe266
R 00F82A: 0000E23C -> 0090E23C | f828:	4eb9 0000 e23c 	jsr 0xe23c
R 00F868: 00003B2E -> 00903B2E | f866:	4eb9 0000 3b2e 	jsr 0x3b2e
R 00F8A8: 00003B2E -> 00903B2E | f8a6:	4eb9 0000 3b2e 	jsr 0x3b2e
R 00F90C: 000065AA -> 009065AA | f90a:	4eb9 0000 65aa 	jsr 0x65aa
R 00F93A: 0000E1E8 -> 0090E1E8 | f938:	4eb9 0000 e1e8 	jsr 0xe1e8
R 00F940: 00003BCE -> 00903BCE | f93e:	4eb9 0000 3bce 	jsr 0x3bce
R 00F946: 00003F04 -> 00903F04 | f944:	4ef9 0000 3f04 	jmp 0x3f04
R 00F994: 00003352 -> 00903352 | f992:	4eb9 0000 3352 	jsr 0x3352
R 00F9AE: 00003BCE -> 00903BCE | f9ac:	4eb9 0000 3bce 	jsr 0x3bce
R 00F9B4: 00003B2E -> 00903B2E | f9b2:	4eb9 0000 3b2e 	jsr 0x3b2e
R 00F9CA: 00003706 -> 00903706 | f9c8:	4eb9 0000 3706 	jsr 0x3706
R 00FA10: 00003352 -> 00903352 | fa0e:	4eb9 0000 3352 	jsr 0x3352
R 00FA7C: 00003BCE -> 00903BCE | fa7a:	4eb9 0000 3bce 	jsr 0x3bce
R 00FA82: 00003B2E -> 00903B2E | fa80:	4eb9 0000 3b2e 	jsr 0x3b2e
R 00FABA: 00003F72 -> 00903F72 | fab8:	4eb9 0000 3f72 	jsr 0x3f72
R 00FAC0: 00003F20 -> 00903F20 | fabe:	4eb9 0000 3f20 	jsr 0x3f20
R 00FAC6: 0000D4B8 -> 0090D4B8 | fac4:	4eb9 0000 d4b8 	jsr 0xd4b8
R 00FAD6: 0000D8BA -> 0090D8BA | fad4:	4eb9 0000 d8ba 	jsr 0xd8ba
R 00FB02: 0000669C -> 0090669C | fb00:	4eb9 0000 669c 	jsr 0x669c
R 00FB08: 0000D47E -> 0090D47E | fb06:	4eb9 0000 d47e 	jsr 0xd47e
R 00FB0E: 0000674E -> 0090674E | fb0c:	4eb9 0000 674e 	jsr 0x674e
R 00FB14: 0000D5A6 -> 0090D5A6 | fb12:	4eb9 0000 d5a6 	jsr 0xd5a6
R 00FB1A: 00003D14 -> 00903D14 | fb18:	4ef9 0000 3d14 	jmp 0x3d14
R 00FB20: 0000D99C -> 0090D99C | fb1e:	4eb9 0000 d99c 	jsr 0xd99c
R 00FB26: 000065CA -> 009065CA | fb24:	4eb9 0000 65ca 	jsr 0x65ca
R 00FB30: 00011386 -> 00911386 | fb2e:	4eb9 0001 1386 	jsr 0x11386
R 00FB36: 00003D14 -> 00903D14 | fb34:	4ef9 0000 3d14 	jmp 0x3d14
R 00FB74: 0000E266 -> 0090E266 | fb72:	4eb9 0000 e266 	jsr 0xe266
R 00FB86: 0000E2DC -> 0090E2DC | fb84:	4eb9 0000 e2dc 	jsr 0xe2dc
R 00FB8E: 0000E23C -> 0090E23C | fb8c:	4eb9 0000 e23c 	jsr 0xe23c
R 00FC3E: 00003BCE -> 00903BCE | fc3c:	4eb9 0000 3bce 	jsr 0x3bce
R 00FC44: 00003B2E -> 00903B2E | fc42:	4eb9 0000 3b2e 	jsr 0x3b2e
R 00FC5A: 00003BCE -> 00903BCE | fc58:	4eb9 0000 3bce 	jsr 0x3bce
R 00FC60: 00003B2E -> 00903B2E | fc5e:	4eb9 0000 3b2e 	jsr 0x3b2e
R 00FC88: 00003BCE -> 00903BCE | fc86:	4eb9 0000 3bce 	jsr 0x3bce
R 00FC8E: 00003B2E -> 00903B2E | fc8c:	4eb9 0000 3b2e 	jsr 0x3b2e
R 00FCC2: 00003352 -> 00903352 | fcc0:	4eb9 0000 3352 	jsr 0x3352
R 00FCDC: 00003F72 -> 00903F72 | fcda:	4eb9 0000 3f72 	jsr 0x3f72
R 00FCE2: 00003F20 -> 00903F20 | fce0:	4eb9 0000 3f20 	jsr 0x3f20
R 00FCE8: 0000D4B8 -> 0090D4B8 | fce6:	4eb9 0000 d4b8 	jsr 0xd4b8
R 00FCF8: 0000D8BA -> 0090D8BA | fcf6:	4eb9 0000 d8ba 	jsr 0xd8ba
R 00FCFE: 0000D99C -> 0090D99C | fcfc:	4eb9 0000 d99c 	jsr 0xd99c
R 00FD04: 000065CA -> 009065CA | fd02:	4eb9 0000 65ca 	jsr 0x65ca
R 00FD0A: 0000D47E -> 0090D47E | fd08:	4eb9 0000 d47e 	jsr 0xd47e
R 00FD10: 0000D4F2 -> 0090D4F2 | fd0e:	4eb9 0000 d4f2 	jsr 0xd4f2
R 00FD16: 0000D5A6 -> 0090D5A6 | fd14:	4eb9 0000 d5a6 	jsr 0xd5a6
R 00FD1C: 00003D14 -> 00903D14 | fd1a:	4ef9 0000 3d14 	jmp 0x3d14
R 00FD22: 00003F72 -> 00903F72 | fd20:	4eb9 0000 3f72 	jsr 0x3f72
R 00FD28: 00003F20 -> 00903F20 | fd26:	4eb9 0000 3f20 	jsr 0x3f20
R 00FD2E: 00006654 -> 00906654 | fd2c:	4eb9 0000 6654 	jsr 0x6654
R 00FD34: 0000D4B8 -> 0090D4B8 | fd32:	4eb9 0000 d4b8 	jsr 0xd4b8
R 00FD44: 0000D8BA -> 0090D8BA | fd42:	4eb9 0000 d8ba 	jsr 0xd8ba
R 00FD4A: 0000D99C -> 0090D99C | fd48:	4eb9 0000 d99c 	jsr 0xd99c
R 00FD50: 0000669C -> 0090669C | fd4e:	4eb9 0000 669c 	jsr 0x669c
R 00FD56: 0000D47E -> 0090D47E | fd54:	4eb9 0000 d47e 	jsr 0xd47e
R 00FD5C: 0000674E -> 0090674E | fd5a:	4eb9 0000 674e 	jsr 0x674e
R 00FD62: 0000D5A6 -> 0090D5A6 | fd60:	4eb9 0000 d5a6 	jsr 0xd5a6
R 00FD68: 00003D14 -> 00903D14 | fd66:	4ef9 0000 3d14 	jmp 0x3d14
R 00FDAA: 00003F04 -> 00903F04 | fda8:	4ef9 0000 3f04 	jmp 0x3f04
R 00FDB8: 0000E20C -> 0090E20C | fdb6:	4eb9 0000 e20c 	jsr 0xe20c
R 00FDC2: 0001013A -> 0091013A | fdc0:	b3fc 0001 013a 	cmpal #65850,%a1
R 00FDE2: 0001013A -> 0091013A | fde0:	b3fc 0001 013a 	cmpal #65850,%a1
R 00FE12: 00003BCE -> 00903BCE | fe10:	4eb9 0000 3bce 	jsr 0x3bce
R 00FE18: 00003B2E -> 00903B2E | fe16:	4eb9 0000 3b2e 	jsr 0x3b2e
R 00FEA0: 00003BCE -> 00903BCE | fe9e:	4eb9 0000 3bce 	jsr 0x3bce
R 00FEA6: 00003B2E -> 00903B2E | fea4:	4eb9 0000 3b2e 	jsr 0x3b2e
R 00FEB0: 000065AA -> 009065AA | feae:	4eb9 0000 65aa 	jsr 0x65aa
R 00FF04: 00003BCE -> 00903BCE | ff02:	4eb9 0000 3bce 	jsr 0x3bce
R 00FF0A: 00003B2E -> 00903B2E | ff08:	4eb9 0000 3b2e 	jsr 0x3b2e
R 00FF2C: 00003352 -> 00903352 | ff2a:	4eb9 0000 3352 	jsr 0x3352
R 00FF64: 00003F20 -> 00903F20 | ff62:	4eb9 0000 3f20 	jsr 0x3f20
R 00FF84: 00003F20 -> 00903F20 | ff82:	4eb9 0000 3f20 	jsr 0x3f20
R 00FF8A: 000065CA -> 009065CA | ff88:	4eb9 0000 65ca 	jsr 0x65ca
R 00FF94: 00011386 -> 00911386 | ff92:	4eb9 0001 1386 	jsr 0x11386
R 00FF9A: 00003D36 -> 00903D36 | ff98:	4ef9 0000 3d36 	jmp 0x3d36
R 01003E: 00003BCE -> 00903BCE | 1003c:	4eb9 0000 3bce 	jsr 0x3bce
R 010044: 00003B2E -> 00903B2E | 10042:	4eb9 0000 3b2e 	jsr 0x3b2e
R 01007A: 00003BCE -> 00903BCE | 10078:	4eb9 0000 3bce 	jsr 0x3bce
R 010080: 00003F04 -> 00903F04 | 1007e:	4ef9 0000 3f04 	jmp 0x3f04
R 0100A0: 00003F72 -> 00903F72 | 1009e:	4eb9 0000 3f72 	jsr 0x3f72
R 0100A6: 00003F20 -> 00903F20 | 100a4:	4eb9 0000 3f20 	jsr 0x3f20
R 0100AC: 00003D36 -> 00903D36 | 100aa:	4ef9 0000 3d36 	jmp 0x3d36
R 0102EE: 0000E032 -> 0090E032 | 102ec:	4eb9 0000 e032 	jsr 0xe032
R 01034A: 00003B2E -> 00903B2E | 10348:	4eb9 0000 3b2e 	jsr 0x3b2e
R 010390: 00003B2E -> 00903B2E | 1038e:	4ef9 0000 3b2e 	jmp 0x3b2e
R 0103E2: 000065AA -> 009065AA | 103e0:	4eb9 0000 65aa 	jsr 0x65aa
R 010410: 0000E1E8 -> 0090E1E8 | 1040e:	4eb9 0000 e1e8 	jsr 0xe1e8
R 010416: 00003BCE -> 00903BCE | 10414:	4eb9 0000 3bce 	jsr 0x3bce
R 01041C: 00003F04 -> 00903F04 | 1041a:	4ef9 0000 3f04 	jmp 0x3f04
R 01046E: 00003352 -> 00903352 | 1046c:	4eb9 0000 3352 	jsr 0x3352
R 0104B8: 00003706 -> 00903706 | 104b6:	4eb9 0000 3706 	jsr 0x3706
R 0104F2: 00003F72 -> 00903F72 | 104f0:	4eb9 0000 3f72 	jsr 0x3f72
R 0104F8: 00003F20 -> 00903F20 | 104f6:	4eb9 0000 3f20 	jsr 0x3f20
R 0104FE: 0000D4B8 -> 0090D4B8 | 104fc:	4eb9 0000 d4b8 	jsr 0xd4b8
R 01050E: 0000D8BA -> 0090D8BA | 1050c:	4eb9 0000 d8ba 	jsr 0xd8ba
R 010514: 0000D99C -> 0090D99C | 10512:	4eb9 0000 d99c 	jsr 0xd99c
R 010526: 000065CA -> 009065CA | 10524:	4eb9 0000 65ca 	jsr 0x65ca
R 01052C: 00003D14 -> 00903D14 | 1052a:	4ef9 0000 3d14 	jmp 0x3d14
R 0105A8: 0000E266 -> 0090E266 | 105a6:	4eb9 0000 e266 	jsr 0xe266
R 0105B2: 0000E23C -> 0090E23C | 105b0:	4eb9 0000 e23c 	jsr 0xe23c
R 0105E2: 0000E266 -> 0090E266 | 105e0:	4eb9 0000 e266 	jsr 0xe266
R 0105EC: 0000E2DC -> 0090E2DC | 105ea:	4eb9 0000 e2dc 	jsr 0xe2dc
R 010604: 0000E23C -> 0090E23C | 10602:	4eb9 0000 e23c 	jsr 0xe23c
R 01063C: 0000E2DC -> 0090E2DC | 1063a:	4eb9 0000 e2dc 	jsr 0xe2dc
R 010646: 0000E23C -> 0090E23C | 10644:	4eb9 0000 e23c 	jsr 0xe23c
R 010652: 0000E266 -> 0090E266 | 10650:	4eb9 0000 e266 	jsr 0xe266
R 010660: 0000E2DC -> 0090E2DC | 1065e:	4eb9 0000 e2dc 	jsr 0xe2dc
R 01067E: 0000E23C -> 0090E23C | 1067c:	4eb9 0000 e23c 	jsr 0xe23c
R 0107C4: 00003F72 -> 00903F72 | 107c2:	4eb9 0000 3f72 	jsr 0x3f72
R 0107CA: 00003F20 -> 00903F20 | 107c8:	4eb9 0000 3f20 	jsr 0x3f20
R 0107D0: 00006654 -> 00906654 | 107ce:	4eb9 0000 6654 	jsr 0x6654
R 0107D6: 0000D4B8 -> 0090D4B8 | 107d4:	4eb9 0000 d4b8 	jsr 0xd4b8
R 0107E6: 0000D8BA -> 0090D8BA | 107e4:	4eb9 0000 d8ba 	jsr 0xd8ba
R 0107EC: 0000D99C -> 0090D99C | 107ea:	4eb9 0000 d99c 	jsr 0xd99c
R 0107FE: 0000669C -> 0090669C | 107fc:	4eb9 0000 669c 	jsr 0x669c
R 010804: 0000D47E -> 0090D47E | 10802:	4eb9 0000 d47e 	jsr 0xd47e
R 01080A: 0000674E -> 0090674E | 10808:	4eb9 0000 674e 	jsr 0x674e
R 010810: 0000D5A6 -> 0090D5A6 | 1080e:	4eb9 0000 d5a6 	jsr 0xd5a6
R 01081A: 00011386 -> 00911386 | 10818:	4eb9 0001 1386 	jsr 0x11386
R 010820: 00003D14 -> 00903D14 | 1081e:	4ef9 0000 3d14 	jmp 0x3d14
R 01083C: 00003BCE -> 00903BCE | 1083a:	4eb9 0000 3bce 	jsr 0x3bce
R 010842: 00003F04 -> 00903F04 | 10840:	4ef9 0000 3f04 	jmp 0x3f04
R 010870: 000065AA -> 009065AA | 1086e:	4eb9 0000 65aa 	jsr 0x65aa
R 010878: 0000E20C -> 0090E20C | 10876:	4eb9 0000 e20c 	jsr 0xe20c
R 010916: 00003F04 -> 00903F04 | 10914:	4ef9 0000 3f04 	jmp 0x3f04
R 01091C: 00003F72 -> 00903F72 | 1091a:	4eb9 0000 3f72 	jsr 0x3f72
R 010922: 00003F20 -> 00903F20 | 10920:	4eb9 0000 3f20 	jsr 0x3f20
R 010928: 000065CA -> 009065CA | 10926:	4eb9 0000 65ca 	jsr 0x65ca
R 01092E: 0000D4B8 -> 0090D4B8 | 1092c:	4eb9 0000 d4b8 	jsr 0xd4b8
R 01093E: 0000D8BA -> 0090D8BA | 1093c:	4eb9 0000 d8ba 	jsr 0xd8ba
R 010944: 0000D99C -> 0090D99C | 10942:	4eb9 0000 d99c 	jsr 0xd99c
R 01094A: 00003D36 -> 00903D36 | 10948:	4ef9 0000 3d36 	jmp 0x3d36
R 010950: 000065CA -> 009065CA | 1094e:	4eb9 0000 65ca 	jsr 0x65ca
R 01095A: 00011386 -> 00911386 | 10958:	4eb9 0001 1386 	jsr 0x11386
R 010960: 00003D36 -> 00903D36 | 1095e:	4ef9 0000 3d36 	jmp 0x3d36
R 010CF8: 0000E032 -> 0090E032 | 10cf6:	4eb9 0000 e032 	jsr 0xe032
R 010D2E: 00003F04 -> 00903F04 | 10d2c:	4ef9 0000 3f04 	jmp 0x3f04
R 010DD0: 00003B2E -> 00903B2E | 10dce:	4ef9 0000 3b2e 	jmp 0x3b2e
R 010DD6: 000065AA -> 009065AA | 10dd4:	4eb9 0000 65aa 	jsr 0x65aa
R 010E0C: 0000E1E8 -> 0090E1E8 | 10e0a:	4eb9 0000 e1e8 	jsr 0xe1e8
R 010E16: 00003BCE -> 00903BCE | 10e14:	4eb9 0000 3bce 	jsr 0x3bce
R 010E1C: 00003F04 -> 00903F04 | 10e1a:	4ef9 0000 3f04 	jmp 0x3f04
R 010E72: 0000D776 -> 0090D776 | 10e70:	4eb9 0000 d776 	jsr 0xd776
R 010E98: 00003352 -> 00903352 | 10e96:	4eb9 0000 3352 	jsr 0x3352
R 010ED4: 00003706 -> 00903706 | 10ed2:	4eb9 0000 3706 	jsr 0x3706
R 010F12: 00003F72 -> 00903F72 | 10f10:	4eb9 0000 3f72 	jsr 0x3f72
R 010F18: 00003F20 -> 00903F20 | 10f16:	4eb9 0000 3f20 	jsr 0x3f20
R 010F1E: 0000D4B8 -> 0090D4B8 | 10f1c:	4eb9 0000 d4b8 	jsr 0xd4b8
R 010F2E: 0000D8BA -> 0090D8BA | 10f2c:	4eb9 0000 d8ba 	jsr 0xd8ba
R 010F34: 0000D99C -> 0090D99C | 10f32:	4eb9 0000 d99c 	jsr 0xd99c
R 010F3A: 000065CA -> 009065CA | 10f38:	4eb9 0000 65ca 	jsr 0x65ca
R 010F40: 00003D14 -> 00903D14 | 10f3e:	4ef9 0000 3d14 	jmp 0x3d14
R 010FA0: 0000E266 -> 0090E266 | 10f9e:	4eb9 0000 e266 	jsr 0xe266
R 010FAA: 0000E2DC -> 0090E2DC | 10fa8:	4eb9 0000 e2dc 	jsr 0xe2dc
R 010FB2: 0000E23C -> 0090E23C | 10fb0:	4eb9 0000 e23c 	jsr 0xe23c
R 011008: 0000E266 -> 0090E266 | 11006:	4eb9 0000 e266 	jsr 0xe266
R 011014: 0000E2DC -> 0090E2DC | 11012:	4eb9 0000 e2dc 	jsr 0xe2dc
R 011030: 0000E23C -> 0090E23C | 1102e:	4eb9 0000 e23c 	jsr 0xe23c
R 0111A2: 00011452 -> 00911452 | 111a0:	0cae 0001 1452 	cmpil #70738,%fp@(36)
R 0111FC: 00003F72 -> 00903F72 | 111fa:	4eb9 0000 3f72 	jsr 0x3f72
R 011202: 00003F20 -> 00903F20 | 11200:	4eb9 0000 3f20 	jsr 0x3f20
R 011208: 00006654 -> 00906654 | 11206:	4eb9 0000 6654 	jsr 0x6654
R 01120E: 0000D4B8 -> 0090D4B8 | 1120c:	4eb9 0000 d4b8 	jsr 0xd4b8
R 01121E: 0000D8BA -> 0090D8BA | 1121c:	4eb9 0000 d8ba 	jsr 0xd8ba
R 011224: 0000D99C -> 0090D99C | 11222:	4eb9 0000 d99c 	jsr 0xd99c
R 01122A: 0000669C -> 0090669C | 11228:	4eb9 0000 669c 	jsr 0x669c
R 011230: 0000D47E -> 0090D47E | 1122e:	4eb9 0000 d47e 	jsr 0xd47e
R 011236: 0000674E -> 0090674E | 11234:	4eb9 0000 674e 	jsr 0x674e
R 01123C: 0000D5A6 -> 0090D5A6 | 1123a:	4eb9 0000 d5a6 	jsr 0xd5a6
R 01124A: 00003D14 -> 00903D14 | 11248:	4ef9 0000 3d14 	jmp 0x3d14
R 011252: 00003352 -> 00903352 | 11250:	4eb9 0000 3352 	jsr 0x3352
R 011286: 0001132A -> 0091132A | 11284:	2b7c 0001 132a 	movel #70442,%a5@(2)
R 01131C: 00003B2E -> 00903B2E | 1131a:	4eb9 0000 3b2e 	jsr 0x3b2e
R 011322: 00003DD8 -> 00903DD8 | 11320:	4eb9 0000 3dd8 	jsr 0x3dd8
R 011342: 00003BCE -> 00903BCE | 11340:	4eb9 0000 3bce 	jsr 0x3bce
R 011348: 00003F04 -> 00903F04 | 11346:	4ef9 0000 3f04 	jmp 0x3f04
R 011376: 00003F72 -> 00903F72 | 11374:	4eb9 0000 3f72 	jsr 0x3f72
R 01137C: 00003F20 -> 00903F20 | 1137a:	4eb9 0000 3f20 	jsr 0x3f20
R 011382: 00003DD8 -> 00903DD8 | 11380:	4ef9 0000 3dd8 	jmp 0x3dd8
R 01177E: 0000E032 -> 0090E032 | 1177c:	4eb9 0000 e032 	jsr 0xe032
R 0117F4: 00003B2E -> 00903B2E | 117f2:	4eb9 0000 3b2e 	jsr 0x3b2e
R 011832: 00003B2E -> 00903B2E | 11830:	4ef9 0000 3b2e 	jmp 0x3b2e
R 01189A: 000065AA -> 009065AA | 11898:	4eb9 0000 65aa 	jsr 0x65aa
R 0118CE: 0000E1E8 -> 0090E1E8 | 118cc:	4eb9 0000 e1e8 	jsr 0xe1e8
R 0118D8: 00003BCE -> 00903BCE | 118d6:	4eb9 0000 3bce 	jsr 0x3bce
R 0118DE: 00003F04 -> 00903F04 | 118dc:	4ef9 0000 3f04 	jmp 0x3f04
R 011920: 0000D776 -> 0090D776 | 1191e:	4eb9 0000 d776 	jsr 0xd776
R 011940: 00003352 -> 00903352 | 1193e:	4eb9 0000 3352 	jsr 0x3352
R 0119E2: 00003352 -> 00903352 | 119e0:	4eb9 0000 3352 	jsr 0x3352
R 0119F8: 00003706 -> 00903706 | 119f6:	4eb9 0000 3706 	jsr 0x3706
R 011A46: 00003F72 -> 00903F72 | 11a44:	4eb9 0000 3f72 	jsr 0x3f72
R 011A4C: 00003F20 -> 00903F20 | 11a4a:	4eb9 0000 3f20 	jsr 0x3f20
R 011A52: 0000D4B8 -> 0090D4B8 | 11a50:	4eb9 0000 d4b8 	jsr 0xd4b8
R 011A62: 0000D99C -> 0090D99C | 11a60:	4eb9 0000 d99c 	jsr 0xd99c
R 011A68: 000065CA -> 009065CA | 11a66:	4eb9 0000 65ca 	jsr 0x65ca
R 011A6E: 00003D14 -> 00903D14 | 11a6c:	4ef9 0000 3d14 	jmp 0x3d14
R 011C22: 0000E266 -> 0090E266 | 11c20:	4eb9 0000 e266 	jsr 0xe266
R 011C38: 0000E23C -> 0090E23C | 11c36:	4eb9 0000 e23c 	jsr 0xe23c
R 011C7A: 00003F72 -> 00903F72 | 11c78:	4eb9 0000 3f72 	jsr 0x3f72
R 011C80: 00003F20 -> 00903F20 | 11c7e:	4eb9 0000 3f20 	jsr 0x3f20
R 011C86: 00006654 -> 00906654 | 11c84:	4eb9 0000 6654 	jsr 0x6654
R 011C8C: 0000D4B8 -> 0090D4B8 | 11c8a:	4eb9 0000 d4b8 	jsr 0xd4b8
R 011C9C: 0000D8BA -> 0090D8BA | 11c9a:	4eb9 0000 d8ba 	jsr 0xd8ba
R 011CA2: 0000D99C -> 0090D99C | 11ca0:	4eb9 0000 d99c 	jsr 0xd99c
R 011CA8: 0000669C -> 0090669C | 11ca6:	4eb9 0000 669c 	jsr 0x669c
R 011CAE: 0000D47E -> 0090D47E | 11cac:	4eb9 0000 d47e 	jsr 0xd47e
R 011CB4: 0000674E -> 0090674E | 11cb2:	4eb9 0000 674e 	jsr 0x674e
R 011CBA: 0000D5A6 -> 0090D5A6 | 11cb8:	4eb9 0000 d5a6 	jsr 0xd5a6
R 011CE4: 00003D14 -> 00903D14 | 11ce2:	4ef9 0000 3d14 	jmp 0x3d14
R 011D04: 00003BCE -> 00903BCE | 11d02:	4eb9 0000 3bce 	jsr 0x3bce
R 011D0A: 00003F04 -> 00903F04 | 11d08:	4ef9 0000 3f04 	jmp 0x3f04
R 011D1E: 0000E20C -> 0090E20C | 11d1c:	4eb9 0000 e20c 	jsr 0xe20c
R 011D3C: 0000E20C -> 0090E20C | 11d3a:	4eb9 0000 e20c 	jsr 0xe20c
R 011D58: 00003F04 -> 00903F04 | 11d56:	4ef9 0000 3f04 	jmp 0x3f04
R 011D5E: 00006654 -> 00906654 | 11d5c:	4eb9 0000 6654 	jsr 0x6654
R 011D64: 0000D4B8 -> 0090D4B8 | 11d62:	4eb9 0000 d4b8 	jsr 0xd4b8
R 011D84: 0000D8BA -> 0090D8BA | 11d82:	4eb9 0000 d8ba 	jsr 0xd8ba
R 011DA2: 0000669C -> 0090669C | 11da0:	4eb9 0000 669c 	jsr 0x669c
R 011DC4: 000065CA -> 009065CA | 11dc2:	4eb9 0000 65ca 	jsr 0x65ca
R 011DD2: 0000D47E -> 0090D47E | 11dd0:	4eb9 0000 d47e 	jsr 0xd47e
R 011DD8: 0000674E -> 0090674E | 11dd6:	4eb9 0000 674e 	jsr 0x674e
R 011DDE: 0000D5A6 -> 0090D5A6 | 11ddc:	4eb9 0000 d5a6 	jsr 0xd5a6
R 011E0C: 00003D36 -> 00903D36 | 11e0a:	4ef9 0000 3d36 	jmp 0x3d36
R 012116: 00003B2E -> 00903B2E | 12114:	4ef9 0000 3b2e 	jmp 0x3b2e
R 01211C: 000065AA -> 009065AA | 1211a:	4eb9 0000 65aa 	jsr 0x65aa
R 012154: 0000E1E8 -> 0090E1E8 | 12152:	4eb9 0000 e1e8 	jsr 0xe1e8
R 01215E: 00003BCE -> 00903BCE | 1215c:	4eb9 0000 3bce 	jsr 0x3bce
R 012164: 00003F04 -> 00903F04 | 12162:	4ef9 0000 3f04 	jmp 0x3f04
R 012190: 0000D776 -> 0090D776 | 1218e:	4eb9 0000 d776 	jsr 0xd776
R 0121A8: 00003352 -> 00903352 | 121a6:	4eb9 0000 3352 	jsr 0x3352
R 0121F2: 00003352 -> 00903352 | 121f0:	4eb9 0000 3352 	jsr 0x3352
R 012204: 00003706 -> 00903706 | 12202:	4eb9 0000 3706 	jsr 0x3706
R 012246: 00003F72 -> 00903F72 | 12244:	4eb9 0000 3f72 	jsr 0x3f72
R 01224C: 00003F20 -> 00903F20 | 1224a:	4eb9 0000 3f20 	jsr 0x3f20
R 012252: 0000D4B8 -> 0090D4B8 | 12250:	4eb9 0000 d4b8 	jsr 0xd4b8
R 012262: 0000D8BA -> 0090D8BA | 12260:	4eb9 0000 d8ba 	jsr 0xd8ba
R 012268: 0000D99C -> 0090D99C | 12266:	4eb9 0000 d99c 	jsr 0xd99c
R 01226E: 000065CA -> 009065CA | 1226c:	4eb9 0000 65ca 	jsr 0x65ca
R 012274: 00003D14 -> 00903D14 | 12272:	4ef9 0000 3d14 	jmp 0x3d14
R 0122C2: 00003F72 -> 00903F72 | 122c0:	4eb9 0000 3f72 	jsr 0x3f72
R 0122C8: 00003F20 -> 00903F20 | 122c6:	4eb9 0000 3f20 	jsr 0x3f20
R 0122CE: 00006654 -> 00906654 | 122cc:	4eb9 0000 6654 	jsr 0x6654
R 0122D4: 0000D4B8 -> 0090D4B8 | 122d2:	4eb9 0000 d4b8 	jsr 0xd4b8
R 0122E4: 0000D8BA -> 0090D8BA | 122e2:	4eb9 0000 d8ba 	jsr 0xd8ba
R 0122EA: 0000D99C -> 0090D99C | 122e8:	4eb9 0000 d99c 	jsr 0xd99c
R 0122F0: 0000669C -> 0090669C | 122ee:	4eb9 0000 669c 	jsr 0x669c
R 0122F6: 0000D47E -> 0090D47E | 122f4:	4eb9 0000 d47e 	jsr 0xd47e
R 0122FC: 0000674E -> 0090674E | 122fa:	4eb9 0000 674e 	jsr 0x674e
R 012302: 0000D5A6 -> 0090D5A6 | 12300:	4eb9 0000 d5a6 	jsr 0xd5a6
R 01230C: 00011386 -> 00911386 | 1230a:	4eb9 0001 1386 	jsr 0x11386
R 012312: 00003D14 -> 00903D14 | 12310:	4ef9 0000 3d14 	jmp 0x3d14
R 0124B8: 00003B2E -> 00903B2E | 124b6:	4ef9 0000 3b2e 	jmp 0x3b2e
R 0124BE: 000065AA -> 009065AA | 124bc:	4eb9 0000 65aa 	jsr 0x65aa
R 012506: 0000E1E8 -> 0090E1E8 | 12504:	4eb9 0000 e1e8 	jsr 0xe1e8
R 012510: 00003BCE -> 00903BCE | 1250e:	4eb9 0000 3bce 	jsr 0x3bce
R 012516: 00003F04 -> 00903F04 | 12514:	4ef9 0000 3f04 	jmp 0x3f04
R 012578: 0000D776 -> 0090D776 | 12576:	4eb9 0000 d776 	jsr 0xd776
R 01259A: 00003352 -> 00903352 | 12598:	4eb9 0000 3352 	jsr 0x3352
R 0125EE: 00003352 -> 00903352 | 125ec:	4eb9 0000 3352 	jsr 0x3352
R 012604: 00003706 -> 00903706 | 12602:	4eb9 0000 3706 	jsr 0x3706
R 012642: 00003F72 -> 00903F72 | 12640:	4eb9 0000 3f72 	jsr 0x3f72
R 012648: 00003F20 -> 00903F20 | 12646:	4eb9 0000 3f20 	jsr 0x3f20
R 01264E: 0000D4B8 -> 0090D4B8 | 1264c:	4eb9 0000 d4b8 	jsr 0xd4b8
R 01265E: 0000D8BA -> 0090D8BA | 1265c:	4eb9 0000 d8ba 	jsr 0xd8ba
R 012664: 0000D99C -> 0090D99C | 12662:	4eb9 0000 d99c 	jsr 0xd99c
R 01266A: 000065CA -> 009065CA | 12668:	4eb9 0000 65ca 	jsr 0x65ca
R 012670: 00003D14 -> 00903D14 | 1266e:	4ef9 0000 3d14 	jmp 0x3d14
R 012746: 0000E266 -> 0090E266 | 12744:	4eb9 0000 e266 	jsr 0xe266
